isbn	title	publisher
0062084003	Amazon.com: Trickle Down Tyranny: Crushing Obama&#39;s Dream of the Socialist States of America (9780062084002): Michael Savage: Books	 William Morrow Paperbacks (March 26, 2013)
0307718158	American Individualism: How a New Generation of Conservatives Can Save the Republican Party: Margaret Hoover: 9780307718150: Amazon.com: Books	 Crown Forum (July 19, 2011)
1455158283	The Politically Incorrect Guide to the Presidents: From Wilson to Obama (Library Edition) (Politically Incorrect Guides): Steven F. Hayward, Johnny Heller: 9781455158287: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged LIBRARY edition (February 14, 2012)
0974537608	Amazon.com: They Think You&#39;re Stupid: Why Democrats Lost Your Vote and What Republicans Must Do to Keep It (9780974537603): Herman Cain: Books	 Stroud & Hall Pub; First Edition edition (May 31, 2005)
069113698X	Putting Liberalism in Its Place: Paul W. Kahn: 9780691136981: Amazon.com: Books	 Princeton University Press (February 11, 2008)
1595230734	A Simple Government: Twelve Things We Really Need from Washington (and a Trillion That We Don&#39;t!): Mike Huckabee: 9781595230737: Amazon.com: Books	 Sentinel HC; 1rst .PUBLISHED BY SENTINEL edition (February 22, 2011)
1595230289	The War on Christmas: How the Liberal Plot to Ban the Sacred Christian Holiday Is Worse Than You Thought: John Gibson: Amazon.com: Books	 Sentinel Trade (October 31, 2006)
1595230327	A Patriot&#39;s History of the United States: From Columbus&#39;s Great Discovery to the War on Terror: Larry Schweikart, Michael Allen: 9781595230324: Amazon.com: Books	 Sentinel Trade; Reprint edition (February 27, 2007)
0062003054	Conservative Victory: Defeating Obama&#39;s Radical Agenda: Sean Hannity: Amazon.com: Books	 William Morrow Paperbacks (March 30, 2010)
1596986433	The Essential American: 25 Documents and Speeches Every American Should Own: Jackie Gingrich Cushman, Newt Gingrich: Amazon.com: Books	 Regnery Publishing; Har/DVD edition (November 23, 2010)
046504574X	A Glorious Disaster: Barry Goldwater&#39;s Presidential Campaign and the Origins of the Conservative Movement: J. William Middendorf II: 9780465045747: Amazon.com: Books	 Basic Books (April 1, 2008)
1933859709	Living Constitution, Dying Faith: Progressivism and the New Science of Jurisprudence (American Ideals &amp; Institutions): Bradley C.S. Watson: 9781933859705: Amazon.com: Books	 Intercollegiate Studies Institute; 2 edition (January 1, 2009)
1935071149	Subversion, Inc.: How Obama&#39;s ACORN Red Shirts are Still Terrorizing and Ripping Off American Taxpayers: Matthew Vadum: Amazon.com: Books	 WND Books; 1 edition (May 10, 2011)
0060726202	Amazon.com: The New American Revolution: Using the Power of the Individual to Save Our Nation from Extremists: Tammy Bruce: Books	 William Morrow (November 1, 2005)
1551642743	895 Days that Changed the World: The Presidency of Gerald R. Ford: Graeme S. Mount: 9781551642741: Amazon.com: Books	 Black Rose Books (October 1, 2005)
1930865694	The Republican Revolution 10 Years Later: Smaller Government or Business as Usual?: John Samples, Chris Edwards: 9781930865693: Amazon.com: Books	 Cato Institute (March 2, 2005)
1616235756	Amazon.com: Save America Now!: The New Revolution to Save Freedom and Liberty (9781616235758): Michael Master: Books	 Dunham Books; First edition (February 15, 2010)
1442333960	Idiots Unplugged: Glenn Beck: Amazon.com: Books	 Simon & Schuster Audio; Unabridged edition (February 2, 2010)
0805738509	The Conservative Movement: Paul Gottfried: 9780805738506: Amazon.com: Books	 Twayne Publishers; Revised edition (December 1992)
1400083311	How Capitalism Saved America: The Untold History of Our Country, from the Pilgrims to the Present: Thomas DiLorenzo: 9781400083312: Amazon.com: Books	 Three Rivers Press (August 23, 2005)
0895260433	Fidel: Hollywood&#39;s Favorite Tyrant: Humberto Fontova: 9780895260437: Amazon.com: Books	 Regnery Publishing (February 25, 2005)
0684856794	The POLITICS OF BAD FAITH: The Radical Assault on America&#39;s Future: David Horowitz: 9780684856797: Amazon.com: Books	 Free Press; 1st Touchstone Ed edition (March 3, 2000)
0895268221	Amazon.com: Suicide of the West: An Essay on the Meaning and Destiny of Liberalism (9780895268228): James Burnham: Books	 Regnery Pub (April 1985)
0143036653	It&#39;s My Party Too: The Battle for the Heart of the GOP and the Future of America: Christine Todd Whitman: Amazon.com: Books	 Penguin Books (March 28, 2006)
1935965085	Amazon.com: Confessions of a Reluctant Hater (9781935965084): Greg Johnson: Books	 Counter-Currents Publishing (January 15, 2011)
1400052947	The Death of Right and Wrong: Exposing the Left&#39;s Assault on Our Culture and Values: Tammy Bruce: 9781400052943: Amazon.com: Books	 Three Rivers Press; Reprint edition (June 22, 2004)
0060599324	Amazon.com: Herding Cats: A Life in Politics: Trent Lott: Books	 Harper Paperbacks (August 29, 2006)
076110092X	Amazon.com: Quotations from Speaker Newt: The Little Red, White and Blue Book of the Republican Revolution (9780761100928): Newt Gingrich, Amy D. Bernstein, Peter W. Bernstein: Books	 Workman Pub Co (January 1995)
0670037877	Faith and Politics: How the &quot;Moral Values&quot; Debate Divides America and How to Move Forward Together: Senator John Danforth: 9780670037872: Amazon.com: Books	 Viking Adult; First Printing edition (September 19, 2006)
1596980540	The Really Inconvenient Truths: Seven Environmental Catastrophes Liberals Don&#39;t Want You to Know About--Because They Helped Cause Them: Iain Murray: 9781596980549: Amazon.com: Books	 Regnery Publishing (April 22, 2008)
0739320882	Faith of My Fathers: Mark Salter, John McCain: 9780739320884: Amazon.com: Books	 Random House Audio; Abridged edition (March 10, 2008)
1596988088	The Indispensable Milton Friedman: Essays on Politics and Economics: Lanny Ebenstein: 9781596988088: Amazon.com: Books	 Regnery Publishing (October 2, 2012)
0743496965	The Real America: Messages from the Heart and Heartland: Glenn Beck: Amazon.com: Books	 Gallery Books (January 4, 2005)
0684864657	A Personal Odyssey: Thomas Sowell: 9780684864655: Amazon.com: Books	 Free Press (January 8, 2002)
0684840057	Radical Son: A Generational Odyssey: David Horowitz: 9780684840055: Amazon.com: Books	 Touchstone; Touchstone ed edition (April 21, 1998)
0895267454	Right from the Beginning: Patrick J. Buchanan: 9780895267450: Amazon.com: Books	 Regnery Publishing (November 1, 1990)
1400168317	The Blueprint: Obama&#39;s Plan to Subvert the Constitution and Build an Imperial Presidency: Ken Blackwell, Ken Klukowski, Kevin Foley: Amazon.com: Books	 Tantor Media; Unabridged,MP3 - Unabridged CD edition (June 7, 2010)
0061950742	Amazon.com: Pinheads and Patriots: Where You Stand in the Age of Obama (9780061950742): Bill O&#39;Reilly: Books	 HarperAudio; Unabridged edition (October 5, 2010)
1442336455	Obama Diaries: Laura Ingraham: 9781442336452: Amazon.com: Books	 Simon & Schuster Audio; Unabridged edition (July 13, 2010)
1935071009	Born Liberal, Raised Right: Reb Bradley: 9781935071006: Amazon.com: Books	 WND Books (November 18, 2008)
0802141935	The Neocon Reader: Irwin Stelzer: 9780802141934: Amazon.com: Books	 Grove Press (November 19, 2004)
1455124826	Amazon.com: The Thomas Sowell Reader (9781455124824): Thomas Sowell, Robertson Dean: Books	 Blackstone Audio, Inc.; Unabridged edition (October 4, 2011)
1596985569	Stealth Jihad: How Radical Islam is Subverting America without Guns or Bombs: Robert Spencer: 9781596985568: Amazon.com: Books	 Regnery Publishing; First Edition edition (October 28, 2008)
159698502X	A Mormon in the White House?: 10 Things Every American Should Know about Mitt Romney: Hugh Hewitt: 9781596985025: Amazon.com: Books	 Regnery Publishing (March 12, 2007)
1467934666	The Conservative Mind: From Burke to Eliot: Russell Kirk: 9781467934664: Amazon.com: Books	 CreateSpace Independent Publishing Platform (November 15, 2011)
0307338274	War Crimes: The Left&#39;s Campaign to Destroy Our Military and Lose the War on Terror: Robert &quot;Buzz&quot; Patterson: 9780307338273: Amazon.com: Books	 Three Rivers Press (February 26, 2008)
0895260174	Unfit For Command: Swift Boat Veterans Speak Out Against John Kerry: John E. O&#39;Neill, Jerome R. Corsi: 9780895260178: Amazon.com: Books	 Regnery Publishing; First Edition edition (August 15, 2004)
0231032897	The United States and the Origins of the Cold War 1941-1947: John Lewis Gaddis: 9780231032896: Amazon.com: Books	 Columbia University Press (May 15, 1972)
0310335612	The Teavangelicals: The Inside Story of How the Evangelicals and the Tea Party are Taking Back America: David Brody: 9780310335610: Amazon.com: Books	 Zondervan (June 19, 2012)
1614122024	Amazon.com: It&#39;s Not the End of the World, It&#39;s Just the End of You: The Great Extinction of the Nations (9781614122029): David P. Goldman: Books	 RVP Publishers (September 19, 2011)
0825305942	Amazon.com: The Continuing Crisis: As Chronicled for Four Decades by R. Emmett Tyrrell, Jr. (9780825305948): Jr. R. Emmett Tyrrell, Louis Hatchett: Books	 Beaufort Books (May 16, 2009)
1420807382	LETTERS TO THE NEXT PRESIDENT: Senator Richard G. Lugar: 9781420807387: Amazon.com: Books	 AuthorHouse; 2nd edition (October 12, 2004)
1594034613	How the Obama Administration Threatens to Undermine Our Elections (Encounter Broadsides): John Fund: 9781594034619: Amazon.com: Books	 Encounter Books (November 24, 2009)
0684831600	Amazon.com: Hamiltons Republic: Readings in the American Democratic Nationalist Tradition (9780684831602): Michael Lind: Books	 Free Press (December 1, 1997)
1594034753	Amazon.com: Obama&#39;s Radical Transformation of America: Year One (Encounter Broadsides) (9781594034756): Joshua Muravchik: Books	 Encounter Books (February 23, 2010)
0062114794	Ron Paul&#39;s rEVOLution: The Man and the Movement He Inspired: Brian Doherty: 9780062114792: Amazon.com: Books	 Broadside Books (May 15, 2012)
1595230815	Rush Limbaugh: An Army of One: Zev Chafets: Amazon.com: Books	 Sentinel Trade (September 27, 2011)
0061994391	2010: Take Back America CD: Dick Morris, Eileen McGann, Pete Larkin: 9780061994395: Amazon.com: Books	 HarperAudio; Unabridged edition (April 20, 2010)
0060897902	Somebody&#39;s Gotta Say It CD: Neal Boortz: Amazon.com: Books	 HarperAudio; Unabridged edition (March 13, 2007)
1595550658	William F. Buckley (Christian Encounters Series): Jeremy Lott: Amazon.com: Books	 Thomas Nelson (August 17, 2010)
0307407861	One Man&#39;s America: The Pleasures and Provocations of Our Singular Nation: George F. Will: 9780307407863: Amazon.com: Books	 Crown Forum; 1 edition (June 3, 2008)
1595230424	Feminists Say the Darndest Things: A Politically Incorrect Professor Confronts &quot;Womyn&quot; on Campus: Mike Adams: 9781595230423: Amazon.com: Books	 Sentinel HC; 1 edition (February 21, 2008)
1400103665	The Enemy at Home: The Cultural Left and Its Responsibility for 9/11: Dinesh D&#39;Souza, Michael Kramer: Amazon.com: Books	 Tantor Media; Unabridged edition (January 30, 2007)
1593156014	Defining Conservatism: The Principles That Will Bring Our Country Back: Jonathan Krohn: Amazon.com: Books	 Vanguard Press (February 9, 2010)
0062010980	Trickle Up Poverty: Stopping Obama&#39;s Attack on Our Borders, Economy, and Security: Michael Savage: 9780062010988: Amazon.com: Books	 William Morrow Paperbacks; Reprint edition (October 11, 2011)
1441780955	Leadership and Crisis (Library Edition): Bobby Jindal, Peter Schweizer, Curt Anderson, Sean Runnette: 9781441780959: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged LIBRARY edition (November 15, 2010)
0984370218	Bringing America Home: Tom Pauken: 9780984370214: Amazon.com: Books	 Chronicles Press/The Rockford Institute (March 1, 2010)
1595550496	Amazon.com: The Essential Savage (Box Set): The Savage Nation; The Enemy Within; Liberalism Is a Mental Disorder (9781595550491): Michael Savage: Books	 Thomas Nelson (November 15, 2005)
0312336071	Spin Sisters: How the Women of the Media Sell Unhappiness --- and Liberalism --- to the Women of America: Myrna Blyth: 9780312336073: Amazon.com: Books	 St. Martin's Griffin; Reprint edition (January 13, 2005)
1587315661	Narcissist Nation: Reflections of a Blue-State Conservative: George J. Marlin: 9781587315664: Amazon.com: Books	 St. Augustines Press (August 30, 2011)
159698158X	Leadership and Crisis: Bobby Jindal: Amazon.com: Books	 Regnery Publishing (November 15, 2010)
1452856133	Racism Schmacism: How Liberals Use the &quot;R&quot; Word to Push the Obama Agenda: James Edwards: 9781452856131: Amazon.com: Books	 CreateSpace Independent Publishing Platform (May 26, 2010)
1441766626	Dismantling America: Thomas Sowell, Robertson Dean: 9781441766625: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (August 10, 2010)
0958240140	Air Con: The Seriously Inconvenient Truth About Global Warming: Ian Wishart: 9780958240147: Amazon.com: Books	 Howling At The Moon Publishing; first edition (May 4, 2009)
0983745684	Amazon.com: Rules for Conservatives: A Response to Rules for Radicals by Saul Alinsky (9780983745686): Michael Charles Master: Books	 Dunham Books (February 21, 2012)
0061195405	Outrage: How Illegal Immigration, the United Nations, Congressional Ripoffs, Student Loan Overcharges, Tobacco Companies, Trade Protection, and Drug ... Ripping Us Off . . . And What to Do About It: Dick Morris, Eileen McGann: 9780061195402: Amazon.com: Books	 Harper; 1 edition (June 12, 2007)
0674030214	American Politics: The Promise of Disharmony: Samuel P. Huntington: 9780674030213: Amazon.com: Books	 Belknap Press of Harvard University Press (August 15, 1983)
1566638755	Shakedown: The Continuing Conspiracy Against the American Taxpayer: Steven Malanga: 9781566638753: Amazon.com: Books	 Ivan R. Dee (October 1, 2010)
1935071092	Shut Up, America!: The End of Free Speech: Brad O&#39;Leary: Amazon.com: Books	 WND Books (April 14, 2009)
0465022502	The Thomas Sowell Reader: Thomas Sowell: 9780465022502: Amazon.com: Books	 Basic Books (October 4, 2011)
0895263203	The New Birth of Freedom: Vision for America: Steve Forbes: 9780895263209: Amazon.com: Books	 Regnery Publishing; First Edition edition (August 1, 1999)
1401903339	Can America Survive? The Rage of the Left, the Truth, and What to Do About It: Ben Stein, Phil DeMuth: 9781401903336: Amazon.com: Books	 New Beginnings (July 15, 2004)
0307394077	The 10 Big Lies About America: Combating Destructive Distortions About Our Nation: Michael Medved: 9780307394071: Amazon.com: Books	 Three Rivers Press (October 13, 2009)
0964578603	Rock the House: Grover G. Norquist: 9780964578609: Amazon.com: Books	 Vytis Pub Co; 2nd edition (March 1995)
1442345381	The Original Argument: The Federalists&#39; Case for the Constitution, Adapted for the 21st Century: Glenn Beck, Pat Gray, Adam Grupper: 9781442345386: Amazon.com: Books	 Simon & Schuster Audio; Abridged edition (June 14, 2011)
159698516X	Power to the People: Laura Ingraham: Amazon.com: Books	 Regnery Publishing; First Edition edition (September 11, 2007)
0813551730	Raising Your Kids Right: Children&#39;s Literature and American Political Conservatism (Series in Childhood Studies): Professor Michelle Ann Abate: 9780813551739: Amazon.com: Books	 Rutgers University Press; First Paperback Edition edition (September 28, 2011)
0307464296	Speech-less: Tales of a White House Survivor: Matthew Latimer: 9780307464293: Amazon.com: Books	 Broadway; Reprint edition (September 7, 2010)
0520059379	Ronald Reagan, the Movie : and Other Episodes in Political Demonology: Michael Rogin: 9780520059375: Amazon.com: Books	 University of California Press (May 1987)
1476709998	Bullies: How the Left&#39;s Culture of Fear and Intimidation Silences Americans: Ben Shapiro: 9781476709994: Amazon.com: Books	 Threshold Editions (January 8, 2013)
0230614795	Conservatism in America: Making Sense of the American Right: Paul Edward Gottfried: 9780230614796: Amazon.com: Books	 Palgrave Macmillan (April 28, 2009)
1846945356	When Faith Storms the Public Square: Mixing Religion and Politics through Community Organizing to Enhance our Democracy: Kendall Clark Baker: 9781846945359: Amazon.com: Books	 O Books, John Hunt; Reprint edition (July 16, 2011)
0849904056	God and the Oval Office : The Religious Faith of Our 43 Presidents: John McCollister: Amazon.com: Books	None
1442347449	Being George Washington: Glenn Beck, Ron McLarty: 9781442347441: Amazon.com: Books	 Simon & Schuster Audio; Abridged edition (November 22, 2011)
031264454X	The New Reagan Revolution: How Ronald Reagan&#39;s Principles Can Restore America&#39;s Greatness: Michael Reagan, Jim Denney, Newt Gingrich: 9780312644543: Amazon.com: Books	 Thomas Dunne Books; First Edition edition (January 18, 2011)
1610170598	Takeover: How the Left&#39;s Quest for Social Justice Corrupted Liberalism: Donald T. Critchlow, W.J. Rorabaugh: 9781610170598: Amazon.com: Books	 Intercollegiate Studies Institute; 1 edition (October 15, 2012)
1596986263	Red State Uprising: How to Take Back America: Erick Erickson, Lew Uhler: Amazon.com: Books	 Regnery Publishing (September 20, 2010)
0307454363	One Man&#39;s America: The Pleasures and Provocations of Our Singular Nation: George Will: 9780307454362: Amazon.com: Books	 Three Rivers Press (November 17, 2009)
1566252520	America&#39;s Right Turn: How Conservatives Used New and Alternative Media to Take Over America: Richard Viguerie: 9781566252522: Amazon.com: Books	 Taylor Trade Publishing (July 21, 2004)
1400113245	Amazon.com: Culture of Corruption: Obama and His Team of Tax Cheats, Crooks, and Cronies: Michelle Malkin, Johnny Heller: Books	 Tantor Media; Unabridged,Unabridged CD edition (September 1, 2009)
1890626503	How to Beat the Democrats and Other Subversive Ideas: David Horowitz, David Horowitz: 9781890626501: Amazon.com: Books	 Spence Publishing Company (June 2003)
1441153071	Energy and Climate Wars: How naive politicians, green ideologues, and media elites are undermining the truth about energy and climate: Peter C. Glover, Michael J. Economides: 9781441153074: Amazon.com: Books	 Continuum; 1 edition (September 16, 2010)
0977227901	Conservative Comebacks to Liberal Lies: Issue by Issue Responses to the Most Common Claims of the Left from A to Z: Gregg Jackson: 9780977227907: Amazon.com: Books	 JAJ Publishing (July 18, 2006)
1428166181	Amazon.com: Power to the People (9781428166189): Laura Ingraham: Books	 Recorded Books (September 11, 2007)
1452657319	Fast and Furious: Barack Obama&#39;s Bloodiest Scandal and Its Shameless Cover-Up: Katie Pavlich, Emily Durante: 9781452657318: Amazon.com: Books	 Tantor Media; Unabridged,MP3 - Unabridged CD edition (April 17, 2012)
0307339467	A Conservative History of the American Left: Daniel J. Flynn: 9780307339461: Amazon.com: Books	 Crown Forum; 1 edition (April 29, 2008)
0895260263	Unholy Alliance: Radical Islam And the American Left: David Horowitz: Amazon.com: Books	 Regnery Publishing (February 2, 2006)
1451633181	The Secret Life of Barack Hussein Obama: Mondo Frazier: 9781451633184: Amazon.com: Books	 Threshold Editions (October 25, 2011)
0062073303	Revolt!: How to Defeat Obama and Repeal His Socialist Programs: Dick Morris, Eileen McGann: Amazon.com: Books	 Broadside Books (March 1, 2011)
0691096112	Suburban Warriors: The Origins of the New American Right (Politics and Society in Twentieth-Century America): Lisa McGirr: 9780691096117: Amazon.com: Books	 Princeton University Press (January 21, 2002)
0739110314	Essays on Ayn Rand&#39;s Anthem: Robert Mayhew, Michael S. Berliner, Andy Bernstein, Harry Binswanger, Tore Boeckmann, Jeff Britting, Onkar Ghate, Lindsay Joseph, John Lewis, Shoshana Milgram, Amy Peikoff, Richard E. Ralston, Greg Salmieri: 9780739110317: Amazon.com: Books	 Lexington Books (June 28, 2005)
1936661322	Amazon.com: Democracy Denied: How Obama is Ignoring You and Bypassing Congress to Radically Transform America - and How to Stop Him (9781936661329): Phil Kerpen: Books	 BenBella Books; NONE edition (October 18, 2011)
089526031X	The Politically Incorrect Guide to Science (Politically Incorrect Guides): Tom Bethell: Amazon.com: Books	 Regnery Publishing (October 28, 2005)
0307452557	One-Party Classroom: How Radical Professors at America&#39;s Top Colleges Indoctrinate Students and Undermine Our Democracy: David Horowitz, Jacob Laksin: 9780307452559: Amazon.com: Books	 Crown Forum; First edition (March 10, 2009)
1400107296	Fleeced: How Barack Obama, Media Mockery of Terrorist Threats, Liberals Who Want to Kill Talk Radio, the Do-Nothing Congress, Companies That Help ... Are Scamming Us...and What to Do about It: Dick Morris, Eileen McGann, Johnny Heller: Amazon.com: Books	 Tantor Media; Unabridged,Unabridged CD edition (June 20, 2008)
0465089941	The Vision Of The Anointed: Self-congratulation As A Basis For Social Policy: Thomas Sowell: 9780465089949: Amazon.com: Books	 Basic Books; First Edition edition (July 14, 1995)
0743596870	Amazon.com: Arguing with Idiots: How to Stop Small Minds and Big Government (9780743596879): Glenn Beck, Steve (Stu) Burguiere, Pat Gray: Books	 Simon & Schuster Audio; Abridged edition (September 22, 2009)
159698774X	Amazon.com: A City Upon a Hill (9781596987746): Newt Gingrich, Callista Gingrich: Books	 Regnery Publishing; DVD edition (June 28, 2011)
1596986042	10 Books Every Conservative Must Read: Plus Four Not to Miss and One Impostor: Benjamin Wiker: Amazon.com: Books	 Regnery Publishing (June 15, 2010)
1563526859	The Terrible Truth About Liberals: Neal Boortz: 9781563526855: Amazon.com: Books	 Taylor Trade Publishing; Updated edition (October 9, 2001)
1595230777	Your Teacher Said What?!: Defending Our Kids from the Liberal Assault on Capitalism: Joe Kernen, Blake Kernen: Amazon.com: Books	 Sentinel HC (May 12, 2011)
0452284945	The Savage Nation: Saving America from the Liberal Assault on Our Borders, Language, and Culture: Michael Savage: Amazon.com: Books	 Plume (February 24, 2004)
1596985666	The Case Against Barack Obama: The Unlikely Rise and Unexamined Agenda of the Media&#39;s Favorite Candidate: David Freddoso: Amazon.com: Books	 Regnery Publishing (August 4, 2008)
1596987960	Amazon.com: Marked for Death: Islam&#39;s War Against the West and Me (9781596987968): Geert Wilders: Books	 Regnery Publishing (May 1, 2012)
0679766545	Backward and Upward: The New Conservative Writing: David Brooks: 9780679766544: Amazon.com: Books	 Vintage; 1 edition (January 30, 1996)
1441778365	The Essential American, A Patriot&#39;s Resource: 25 Documents and Speeches Every American Should Own: Jackie Gingrich Cushman, Vanessa Hart, Jim Meskimen, Newt Gingrich: 9781441778369: Amazon.com: Books	 Blackstone Audio, Inc.; MP3CD Unabridged edition (November 22, 2010)
038533396X	How I Accidentally Joined the Vast Right-Wing Conspiracy (and Found Inner Peace): Harry Stein: 9780385333962: Amazon.com: Books	 Delacorte Press; First Edition edition (June 13, 2000)
1441756647	The Vision of the Anointed: Self-Congratulation as a Basis for Social Policy: Thomas Sowell, Tom Weiner: 9781441756640: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (September 15, 2010)
073930299X	Amazon.com: Slander (9780739302996): Ann Coulter: Books	 Random House Audio; Abridged edition (August 29, 2002)
140016835X	The Post-American Presidency: The Obama Administration&#39;s War on America: Pamela Geller, Robert Spencer, Mel Foster: 9781400168354: Amazon.com: Books	 Tantor Media; Unabridged,MP3 - Unabridged CD edition (July 27, 2010)
1595553525	The Divided States of America: What Liberals and Conservatives Get Wrong about Faith and Politics: Richard Land: 9781595553522: Amazon.com: Books	 Thomas Nelson; Updated edition (January 11, 2011)
0470394390	The Road to Prosperity: How to Grow Our Economy and Revive the American Dream: Patrick J. Toomey, Lawrence Kudlow: 9780470394397: Amazon.com: Books	 Wiley; 1 edition (August 3, 2009)
0873386302	Congress from the Inside: Observations from the Majority and the Minority: Sherrod Brown: 9780873386302: Amazon.com: Books	 Kent State University Press (August 1, 1999)
1936661551	Turn This Car Around: The Roadmap to Restoring America: Robert Ehrlich: 9781936661558: Amazon.com: Books	 BenBella Books; 1 edition (December 6, 2011)
1477627499	Oklahoma Waste Report: Exposing Washington&#39;s Wasteful Spending Habits in our Own Backyard: M.D., U.S. Senator, Tom A. Coburn: 9781477627495: Amazon.com: Books	 CreateSpace Independent Publishing Platform (June 9, 2012)
1400067928	Faith of My Fathers: John McCain, Mark Salter: 9781400067923: Amazon.com: Books	 Random House (March 3, 2008)
1441170936	Nozick&#39;s Libertarian Project: An Elaboration and Defense (Continuum Studies in Political Philosophy): Mark D. Friedman: 9781441170934: Amazon.com: Books	 Continuum; 1 edition (May 19, 2011)
0807844284	Redeeming America: Piety and Politics in the New Christian Right: Michael Lienesch: 9780807844281: Amazon.com: Books	 Univ of North Carolina Pr (August 1993)
0312668260	The Politician: Andrew Young: 9780312668266: Amazon.com: Books	 St. Martin's Paperbacks; Reprint edition (August 31, 2010)
0060934379	Amazon.com: The Conservative Soul: Fundamentalism, Freedom, and the Future of the Right: Andrew Sullivan: Books	 Harper Perennial (October 9, 2007)
076790849X	The No Spin Zone: Confrontations with the Powerful and Famous in America: Bill O&#39;Reilly: 9780767908498: Amazon.com: Books	 Broadway; Reprint edition (March 11, 2003)
1933995068	How Progressives Rewrote the Constitution: Richard A. Epstein: 9781933995069: Amazon.com: Books	 Cato Institute (May 4, 2007)
006193478X	Primetime Propaganda: The True Hollywood Story of How the Left Took Over Your TV: Ben Shapiro: 9780061934780: Amazon.com: Books	 Broadside Books; Reprint edition (June 26, 2012)
0983723818	We Won&#39;t Get Fooled Again: Where the Christian Right Went Wrong and How to Make America Right Again: Gregg Jackson, Steve Deace: 9780983723813: Amazon.com: Books	 JAJ Publishing; 1st edition (December 1, 2011)
0615376665	Pointed Poems: Tools for Teaching Conservative Thinking: Craig Wieland, Dennis Preston: 9780615376660: Amazon.com: Books	 Pointed Poems Publishing; 1ST edition (July 15, 2010)
1610391004	The Declaration of Independents: How Libertarian Politics Can Fix What&#39;s Wrong with America: Nick Gillespie, Matt Welch: 9781610391009: Amazon.com: Books	 PublicAffairs (June 26, 2012)
1595230173	Do-Gooders: How Liberals Hurt Those They Claim to Help (and the Rest ofUs): Mona Charen: 9781595230171: Amazon.com: Books	 Sentinel Trade (April 4, 2006)
0385515677	Amazon.com: Shattered Tablets: Why We Ignore the Ten Commandments at Our Peril (9780385515672): David Klinghoffer: Books	 Doubleday Religion; 1 edition (August 21, 2007)
0895268116	The Conservative Affirmation in America: Willmoore Kendall: 9780895268112: Amazon.com: Books	 Intercollegiate Studies Institute; 1 edition (September 1, 1985)
0465003354	Happy Days Were Here Again: Reflections of a Libertarian Journalist: William F. Buckley Jr., Patricia Bozell: Amazon.com: Books	 Basic Books (October 28, 2008)
0984544747	Amazon.com: Whiny Little Bitch: The Excuse-Filled Presidency of Barack Obama (9780984544745): Mike Cullen: Books	 Quite Right Books LLC (February 29, 2012)
0739106988	Amazon.com: Essays on Ayn Rand&#39;s We the Living (9780739106983): Robert Mayhew, Michael S. Berliner, Andrew Bernstein, Jeff Britting, Dina Garmong, Onkar Ghate, John Lewis, Scott McConnell, Shoshana Milgram: Books	 Lexington Books (February 28, 2004)
1621570126	No Higher Power: Obama&#39;s War on Religious Freedom: Phyllis Schlafly, George Neumayr: 9781621570127: Amazon.com: Books	 Regnery Publishing (July 23, 2012)
047062762X	Restoring the American Dream: The Defining Voice in the Movement for Liberty: Robert Ringer, Stephen Moore: 9780470627624: Amazon.com: Books	 Wiley; 1 edition (September 7, 2010)
1441729674	Power Grab: How Obama&#39;s Green Policies Will Steal Your Freedom and Bankrupt America (Library Edition): Christopher C. Horner, Jim Meskimen: 9781441729675: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged library edition (April 19, 2010)
0060957867	Faith of My Fathers : A Family Memoir: John McCain, Mark Salter: Amazon.com: Books	 William Morrow Paperbacks; 1st Perennial ed edition (August 22, 2000)
0060878207	Somebody&#39;s Gotta Say It: Neal Boortz: Amazon.com: Books	 William Morrow; 1 edition (February 20, 2007)
1439197512	The Obama Diaries: Laura Ingraham: Amazon.com: Books	 Threshold Editions; 1 edition (July 13, 2010)
1455123609	Time to Get Tough: Making America #1 Again: Donald J. Trump, Malcolm Hillgartner: 9781455123605: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (December 5, 2011)
1419354795	The Truth about Hillary (Clinton): What She Knew, When She Knew It, and How Far She&#39;ll Go to Become President: Edward Klein: 9781419354793: Amazon.com: Books	 Recorded Books (June 17, 2005)
1451607881	Rolling Pennies in the Dark: A Memoir with a Message: Douglas MacKinnon: 9781451607888: Amazon.com: Books	 Howard Books (February 28, 2012)
1594034818	Turning Right at Hollywood and Vine: The Perils of Coming Out Conservative in Tinseltown: Roger L. Simon: 9781594034817: Amazon.com: Books	 Encounter Books; Reprint edition (February 8, 2011)
0936783516	Amazon.com: Freezing in the Dark: Money, Power, Politics and The Vast Left Wing Conspiracy (9780936783512): Ron Arnold: Books	 Merril Press (November 30, 2007)
0268023050	Amazon.com: Herman Dooyeweerd: Christian Philosopher of State and Civil Society (9780268023058): Jonathan Chaplin: Books	 University of Notre Dame Press; 1st Edition edition (January 15, 2011)
0307346684	33 Questions About American History You&#39;re Not Supposed to Ask: Thomas E. Woods Jr.: 9780307346681: Amazon.com: Books	 Crown Forum; First Edition edition (July 10, 2007)
